stop_id,stop_name,coordinates
1453,Pg Guayaquil - Arbeca,POINT (2.208097425340745 41.4394927681831)
1454,Caracas - Pl Celestí Boada,POINT (2.203622183977367 41.439313935174255)
1455,Ciutat d'Asunción - Potosí,POINT (2.1998232607690524 41.44167117010019)
1456,El Parador,POINT (2.0742134751352013 41.38238444354281)
1457,Mina - Molí,POINT (2.1841482157919865 41.47224780403032)
1458,Av dels Països Catalans - David Carreras i Trias,POINT (2.0945273384493195 41.37954920782419)
1459,Av dels Països Catalans - Laureà Miró,POINT (2.091657416586309 41.37785181120182)
1460,Av de Cornellà - 8 de Març,POINT (2.0861763467072545 41.37484405482989)
1461,Av de Cornellà - Pont d'Esplugues,POINT (2.0888628007280703 41.37682512920814)
1464,Ronda Sant Antoni - Comte d'Urgell,POINT (2.1630683739054892 41.379250203505194)
1466,Còrsega - Hospital Clínic,POINT (2.1496430575075944 41.389296793286675)
1467,París - Comte d'Urgell,POINT (2.1477943632035057 41.38946090959996)
1468,Gran Via - Villarroel,POINT (2.158922211950379 41.38269445522757)
1469,Gran Via - Urgell,POINT (2.159086247817935 41.38242317108947)
1472,Av Tibidabo - Josep Garí,POINT (2.133486124225595 41.41509785653472)
1473,Av Tibidabo - Lluís Muntadas,POINT (2.1312971031346 41.41538956998359)
1474,Arquitecte Moragas - Jorge Manrique,POINT (2.1474657373798083 41.43267574154635)
1476,Pla de Palau,POINT (2.184129644483907 41.38208095491802)
1477,Pas Sota Muralla - Pl Pau Vila,POINT (2.184434862593263 41.38116433842991)
1479,Port Vell,POINT (2.1829339103385763 41.376597392981424)
1483,Port Vell,POINT (2.1835024659134383 41.377039776795165)
1484,Jordi Girona - John M Keynes,POINT (2.11472858554303 41.38768105217723)
1485,St Martí de l'Erm - Zona Esportiva Fontsanta,POINT (2.0698921045544107 41.371552349140245)
1486,Estudis TV3,POINT (2.0690128994021575 41.373355738782585)
1487,Via Favència - Lucena,POINT (2.1760110547593903 41.44487425267133)
1488,Villarroel - Mercat del Ninot,POINT (2.1545540180552223 41.386799032992045)
1489,Meridiana - València,POINT (2.187052587773334 41.41107141251954)
1490,Pau Claris - Mallorca,POINT (2.1646094433145384 41.39454777670728)
1491,Calàbria - Aragó,POINT (2.1513524654557705 41.3825452752238)
1492,Pg de Sant Joan - Pl Mossèn Jacint Verdaguer,POINT (2.1704290720678965 41.398624192133994)
1493,Balmes - València,POINT (2.160074917856903 41.39113869617896)
1494,Meridiana - Pl del Doctor Serrat,POINT (2.1867163405673113 41.41090933240443)
1495,Muntaner - València,POINT (2.156872618480297 41.388467803991745)
1497,Pg de Gràcia - València,POINT (2.1632716394443854 41.39334789535104)
1498,Lepant - Mallorca,POINT (2.177067370188979 41.40407280659123)
1499,Metro Tarragona,POINT (2.1452130698753638 41.37836933690188)
1503,Castelladral - Oristà,POINT (2.1853094616953874 41.464139324636015)
1504,CEIP Ciutat Comtal,POINT (2.182566075431233 41.46279299790678)
1508,Av de Vallcarca - Viaducte de Vallcarca,POINT (2.1443328899139558 41.412054652750726)
1509,Av República Argentina - Mare de Déu del Carmel,POINT (2.1415161230541937 41.411604076046075)
1510,Doctor Pi i Molist - Maladeta,POINT (2.173157827290185 41.4334896602605)
1511,Pla de las Madres de la Plaza de Mayo,POINT (2.1722266981454528 41.435217155424155)
1513,Trav de Dalt - Verdi,POINT (2.153017246172449 41.40890136810716)
1515,Pg Torras i Bages - Via Favència,POINT (2.1906535008030197 41.445864383356756)
1517,Via Júlia - Mas Duran,POINT (2.178735637688423 41.44351090180277)
1518,Via Júlia - Via Favència,POINT (2.179556223445859 41.445408766990205)
1520,Diagonal - Pg de Gràcia,POINT (2.1603040363268353 41.39680944538143)
1522,Av Riera de Cassoles - Via Augusta,POINT (2.151112265907768 41.40122559063809)
1525,Trav de Gràcia - Balmes,POINT (2.1523654664114527 41.397810432917474)
1527,Via Augusta - Amigó,POINT (2.1407658565447325 41.39805977438237)
1528,Via Augusta - Ganduxer,POINT (2.135854715736704 41.39770541819552)
1530,Balmes - Copèrnic,POINT (2.1453480165289225 41.40234620911104)
1531,Pg Bonanova - Escoles Pies,POINT (2.127532145144624 41.40339546303959)
1532,Pg Bonanova - Carrasco i Formiguera,POINT (2.1237200058875927 41.40126632185739)
1533,Av Riera de Cassoles - Guillem Tell,POINT (2.1500298601223755 41.40280667191321)
1535,Muntaner - Parc de Monterols,POINT (2.1399282890483557 41.40124520099157)
1536,Muntaner - Plató,POINT (2.1417801103343628 41.399861128472246)
1538,Pl Borràs,POINT (2.117183466082915 41.40395846532665)
1540,Rotonda de Bellesguard,POINT (2.125045510054008 41.410291747894775)
1541,Terré - Iradier,POINT (2.1214283293452656 41.40696004452319)
1542,Av Vallcarca - Capellades,POINT (2.1409205541870073 41.41911094381833)
1543,Av República Argentina - Pl Alfonso Comín,POINT (2.138571029043711 41.41342827872552)
1544,Jardins de Montbau,POINT (2.1440592358249337 41.43195466431373)
1545,Floridablanca - Comte d'Urgell,POINT (2.1614547399054937 41.380647042925844)
1546,Buenos Aires - Comte d'Urgell,POINT (2.146620756299339 41.392023871349444)
1547,Torre de Collserola,POINT (2.1167375271031967 41.41890217530563)
1548,Aiguablava - Nou Barris,POINT (2.180499623782765 41.44738270980999)
1549,Almansa - Joan Riera,POINT (2.175553949308906 41.44243696855002)
1552,Av de la Ribera - Llevant,POINT (2.18909967695928 41.47686819948462)
1553,Av Anselm Clavé - Les Moreres,POINT (2.100882157385209 41.33407506345495)
1554,Josep Tarradellas - Viladomat,POINT (2.1435604881321733 41.38919523991065)
1555,Londres - Hospital del Sagrat Cor,POINT (2.1458125797135437 41.389811809238296)
1556,Gran Via - Viladomat,POINT (2.155913015340318 41.38003583962736)
1563,Camí del Polvorí - Estadi Serrahima,POINT (2.1441034149423497 41.366194373064154)
1564,Segura - Estadi Serrahima,POINT (2.143510498317455 41.36434003722132)
1565,Segura - Barri del Polvorí,POINT (2.1414887923519035 41.36545701652397)
1566,Segura - Fortuna,POINT (2.14166155677991 41.365311895619236)
1567,Segura - Polvorí,POINT (2.1433343853548283 41.36437534301076)
1568,Polvorí - Camí de la Foixarda,POINT (2.144960597953529 41.36538220500624)
1569,Polvorí - Av Ferrer i Guàrdia,POINT (2.144628455986438 41.36807352538669)
1570,Av J V Foix - Pedró de la Creu,POINT (2.1199557699023495 41.39554423846015)
1571,Eduardo Conde - Santa Amèlia,POINT (2.1210854572973545 41.39333567843637)
1572,Via Augusta - Anglí,POINT (2.129199747437887 41.39783306044762)
1573,Via Augusta - Els Vergós,POINT (2.1257527514599555 41.39825711077937)
1575,Marquès de Sentmenat - Numància,POINT (2.136713257345036 41.38496897488068)
1576,Av Madrid - Joan Güell,POINT (2.132811003104179 41.3808147865458)
1577,Les Corts - Vallespir,POINT (2.1326691621405534 41.385283717855124)
1578,Pl del Centre,POINT (2.1360626008866928 41.3818852192341)
1580,Guillem Tell - Av Riera de Cassoles,POINT (2.1489958483629357 41.4027958144702)
1581,Mitre - Saragossa,POINT (2.1440729248031394 41.4052847348094)
1582,Mitre - Pàdua,POINT (2.1461525932031615 41.40582450639796)
1584,Major de Sarrià - Nou de Santa Eulàlia,POINT (2.119246949462455 41.40227159249506)
1585,Major de Sarrià - General Vives,POINT (2.117158881966161 41.40346614786101)
1587,CAP Sarrià,POINT (2.121474876416544 41.40191644524771)
1589,Doctor Pi i Molist - Fabra i Puig,POINT (2.1744909970853095 41.43077066084366)
1590,Fabra i Puig - Meridiana,POINT (2.181902859549235 41.43027400966802)
1591,Fabra i Puig - Arnau d'Oms,POINT (2.1777217255185075 41.43032390531436)
1592,Fabra i Puig - Arnau d'Oms,POINT (2.1767226328050824 41.43033755093661)
1594,Pl Karl Marx,POINT (2.1624858369072024 41.439395006898614)
1595,Centre Esportiu Ciutat Meridiana,POINT (2.176256018219936 41.45932660770174)
1597,Club Esportiu Hispano Francès,POINT (2.1492860317428533 41.431432676264365)
1602,Via Laietana - Pl Ramon Berenguer,POINT (2.177278030641903 41.38496337674673)
1604,Pg Marítim - Pepe Rubianes,POINT (2.1921322649692194 41.379150813364696)
1605,Pepe Rubianes,POINT (2.1900713783343297 41.378391435949595)
1606,Pg Marítim - Pepe Rubianes,POINT (2.192297654621433 41.3791649782621)
1610,Carrer número 4 - Carrer C,POINT (2.131948585794263 41.32982713896411)
1611,Parc de Bellvitge,POINT (2.112261447582896 41.34827292471024)
1612,Hospital Oncològic,POINT (2.1102399296900862 41.34616705173178)
1613,Metro Bellvitge Rambla Marina,POINT (2.1101982632644813 41.351620290268876)
1614,Carrer número 4 - Carrer B,POINT (2.1333328238323173 41.32961884030953)
1615,Carrer número 4 - Carrer D,POINT (2.128353334146223 41.331081363174135)
1616,Pg Pujades - Parc de la Ciutadella,POINT (2.185052559520668 41.38998242328878)
1617,Carrer número 4 - Mercabarna,POINT (2.1190365120627814 41.33434501971857)
1618,Carrer número 4 - Carrer F,POINT (2.122905177421713 41.3329903551745)
1619,Carrer número 4 - Carrer E,POINT (2.1253380143887215 41.33213481304076)
1620,Metro Poble Sec,POINT (2.1598945705426247 41.374880091109844)
1621,Palamós - Tamariu,POINT (2.186128897467607 41.449414410590215)
1622,S'Agaró - Sa Tuna,POINT (2.187922253278301 41.45140601646217)
1624,Parc del Turó de la Peira,POINT (2.1633524272830704 41.43337579150448)
1625,Mercat Mare de Déu de Núria,POINT (2.1725685601433335 41.459925710037915)
1626,Perafita - Av Rasos de Peguera,POINT (2.1704180616544857 41.45966971449495)
1630,Badajoz - Doctor Trueta,POINT (2.1987941855791235 41.39617172257259)
1631,Marina - Ramon Turró,POINT (2.191898713386761 41.390871027877736)
1633,Hospital Moisès Broggi,POINT (2.0714603049129865 41.37397589572278)
1637,Pg Reina Elisenda - Major de Sarrià,POINT (2.120795374477689 41.399806178342956)
1638,Carrer A - Carrer número 3,POINT (2.140311466037748 41.33494875337791)
1639,Carrer A- Comissaria Portuària,POINT (2.142164217702621 41.338012591966056)
1640,Carrer A - Comissaria Portuària,POINT (2.1425832027625553 41.33952414418951)
1641,Carrer A - Carrer número 3,POINT (2.1373567748390583 41.331040875055095)
1642,Carrer A - Carrer número 4,POINT (2.1361907544276852 41.32916421224776)
1643,Mercabarna - Mercat del Peix,POINT (2.117334300071645 41.334051623398075)
1644,Palamós - La Fosca,POINT (2.1852628125269997 41.447866861624355)
1645,Carrer D - Carrer número 4,POINT (2.128757058104783 41.33011034520718)
1646,Carrer D - Carrer número 5,POINT (2.127203241896339 41.3275924421189)
1647,Carrer D - Carrer número 6,POINT (2.125546142829846 41.32490140869365)
1649,Camí de la Torre Melina - Av de Xile,POINT (2.1122275861986792 41.3763433127424)
1650,Av Doctor Marañón - Av de Xile,POINT (2.114350392203133 41.381438997633346)
1652,Metro Parc Nou,POINT (2.087584931236562 41.31675384545776)
1653,Ctra d'Esplugues - Feliu i Codina,POINT (2.0749105033293005 41.363692559693426)
1654,Ctra d'Esplugues - Torras i Bages,POINT (2.072433269606532 41.36117085302233)
1655,Av Sant Ildefons - Av República Argentina,POINT (2.082815517623394 41.36276805952586)
1656,Av Sant Ildefons - Bruc,POINT (2.08081800820729 41.36049006183185)
1657,Av Barcelona - Mare de Déu de la Mercè,POINT (2.0706384665859225 41.368507515180724)
1658,St Martí de l'Erm - Zona Esportiva Fontsanta,POINT (2.070081419264372 41.37141145398121)
1659,Ciutat d'Asunción - Tucumán,POINT (2.1992566207280233 41.44458611729393)
1660,Pl Maragall - Xiprer,POINT (2.180476213479116 41.418880342941165)
1661,Rambla Prim - Pallars,POINT (2.214866096562953 41.4143362556968)
1663,Meridiana - Pl dels Jardins d'Elx,POINT (2.187079427274337 41.42350041798037)
1665,Guipúscoa - Extremadura,POINT (2.208522732954988 41.42469187953327)
1666,Bernat Metge - Argentina,POINT (2.2117673767826376 41.420188175278)
1669,Carrer A - Carrer número 1,POINT (2.145283633805442 41.343925305113856)
1670,Transports Metropolitans de Barcelona,POINT (2.1422801277764516 41.34673609238604)
1671,Area Metropolitana de Barcelona,POINT (2.142219306500866 41.34670510373804)
1673,Pl Catalunya,POINT (2.1709199266949057 41.38742782839966)
1674,Pg de Gràcia - La Pedrera,POINT (2.161364683594877 41.39513816249834)
1676,Tranvia Blau - Tibidabo,POINT (2.13626833974338 41.41019903251368)
1678,Poble Espanyol,POINT (2.146533476616771 41.369490331867084)
1679,Anella Olímpica,POINT (2.1531957476220183 41.3660816955605)
1680,Teleféric de Montjuïc,POINT (2.1645507960030086 41.36886022086445)
1681,Colom - La Rambla,POINT (2.1782546445587676 41.376055171956295)
1683,Pl Espanya,POINT (2.149339676734233 41.37440530731814)
1687,Port Vell,POINT (2.1818299201700166 41.3752107148365)
1690,Riu Llobregat - Riu Túria,POINT (2.084950439937346 41.31710045811918)
1695,Ctra d'Horta,POINT (2.1542182450055463 41.438971044898445)
1696,Fusters - Ctra Nacional 150,POINT (2.1748110697509015 41.46417927583859)
1697,Ctra Reial - Ateneu,POINT (2.0773865146329213 41.37863296581228)
1699,Bernat Metge - Rambla Prim,POINT (2.2118986995619054 41.42045848800713)
1701,Fusters - Ctra Nacional 150,POINT (2.175011158649766 41.46433275349182)
1702,General Mendoza - Santa Rosalia,POINT (2.1416325838975565 41.42146583315446)
1703,Les Agudes - (a Torre Baró-Vallbona),POINT (2.175901652846517 41.461546809579716)
1704,Les Agudes - Costabona (a Torre Baró-Vallbona),POINT (2.1773473089666178 41.46270755052653)
1705,Vallcivera - Pl Roja,POINT (2.1793948940152905 41.46118147191703)
1706,Av Rasos de Peguera - Pedraforca,POINT (2.173803122535757 41.46049293435896)
1707,Les Agudes - Costabona (a Can Cuiàs),POINT (2.177265130717631 41.462680612706535)
1708,Les Agudes - Av Rasos de Peguera (a Can Cuiàs),POINT (2.1758812138822567 41.46147740393615)
1709,Meridiana - Ctra de Ribes,POINT (2.1888475193706145 41.44989474960511)
1710,Pg de Santa Coloma - Ctra de Ribes,POINT (2.1897905041152677 41.44513039013133)
1711,Via Favència - Ctra de Ribes,POINT (2.1899230430554883 41.44711699055755)
1712,Pl de Josep Andreu i Abelló,POINT (2.190508634619631 41.4478631739528)
1713,Les Corts - Aurora Bertrana,POINT (2.119820541674291 41.37705666497627)
1714,Pare Manyanet - Sant Sebastià,POINT (2.1913458328407174 41.42770068488635)
1715,Av Mossèn Joaquim Castellví - Barcelona,POINT (2.1877723747206814 41.487644274118345)
1716,Rambla dels Països Catalans - Torras i Bages,POINT (2.1868886593317867 41.489388305387884)
1717,Rambla dels Països Catalans - Pl Espanya,POINT (2.1854620071321196 41.4912882890624)
1718,Av Riera de Sant Cugat - Ptge de la Pintura,POINT (2.1814993122471846 41.48572926040599)
1719,Anselm Clavé - Pl Espanya,POINT (2.18372756399756 41.49194878333879)
1720,Av Indústria - Walden,POINT (2.066909345335473 41.38049034529146)
1722,Av Lluís Companys - Av de la Generalitat,POINT (2.0568299611892904 41.37537309547779)
1723,Plaça de la Pau,POINT (2.0601604071394655 41.37740376196612)
1724,Plaça Montserrat Roig,POINT (2.061993784395438 41.37851161486516)
1725,Complex Esportiu Hospitalet Nord,POINT (2.101575539871467 41.37648993440121)
1726,Comissaria Mossos d'Esquadra,POINT (2.09561357125307 41.376917635840776)
1728,Av Maresme - Av de la Fama,POINT (2.087016209962581 41.349689796602185)
1729,Pl Espanya - Sant Tomàs,POINT (2.183832349278229 41.4912277178262)
1730,Mercat Ciutat Meridiana,POINT (2.1782009830183178 41.462303856713575)
1731,Les Agudes - Can Cuiàs,POINT (2.17551723452384 41.463726489069124)
1732,Les Agudes 31,POINT (2.178124774384893 41.463555276453285)
1733,Les Agudes 118-124,POINT (2.174071944979618 41.46121055542634)
1735,Les Agudes - Torrent del Bosc,POINT (2.1742775647909616 41.46233718964284)
1736,Estació TIR - Pg Zona Franca,POINT (2.148719488266222 41.34692489903593)
1737,Poliesportiu Francesc Calvet,POINT (2.064015602832285 41.36797922144133)
1739,Fructuós Gelabert - Oriol Martorell,POINT (2.06729726689243 41.37275994052211)
1741,Cotxeres TB Zona Franca,POINT (2.1371569770849317 41.32986957899701)
1742,Mitre - Balmes,POINT (2.1406215981364167 41.40425435886868)
1743,Ctra Cementiri de Collserola - Coll de La Ventosa,POINT (2.1589365319247653 41.449921338395974)
1744,La Verneda - Polígon Montsolís,POINT (2.21048191088089 41.42683245725177)
1745,Via Augusta - Margenat,POINT (2.1204401783307647 41.402008150601034)
1746,Av dels Països Catalans - Laureà Miró,POINT (2.0918910846805336 41.377828861461985)
1747,Secretaria General de l'Esport,POINT (2.094963599109864 41.37965499882033)
1749,Ctra Reial - Rambla Modolell,POINT (2.0768685108527105 41.37856867607472)
1750,Can Ristol,POINT (2.0794960000029072 41.378268001748616)
1751,Laureà Miró - Alcalde Martí Figueras i Castillo,POINT (2.08237375324599 41.377957400408064)
1752,Av Madrid - Carles III,POINT (2.1277060661349756 41.37871316523126)
1753,Av Madrid - Benavent,POINT (2.125405852265112 41.37739260478993)
1754,Av Madrid - Comte de Güell,POINT (2.1236592521161994 41.37613358297548)
1755,Sants - Munné,POINT (2.1228726698428297 41.375605514503796)
1756,Metro Badal,POINT (2.128796691043272 41.3756008461581)
1758,Coll de La Ventosa,POINT (2.1591317549524613 41.450151814230715)
1759,Ctra del Cementiri de Collserola - Recinte Hebreu,POINT (2.15502838376931 41.45972061116052)
1760,Ctra Cementiri Collserola - Camí Vall de St Iscle,POINT (2.1552306311410825 41.45743815726502)
1761,Av l'Alzinar - Transversal,POINT (2.182768099537457 41.46163047510771)
1764,Av Icària - Joan Miró,POINT (2.1957731789287216 41.3903282106984)
1765,Meridiana - Pare Pérez del Pulgar,POINT (2.1891604627742764 41.453438648623326)
1766,Metro Badal,POINT (2.1279615145376582 41.37549885299366)
1767,Pl de Sants,POINT (2.13426962410235 41.375488641240885)
1768,Sants - Rambla del Brasil,POINT (2.1310288803010002 41.3755547311153)
1769,Badal - Constitució,POINT (2.133046652481599 41.36937629585991)
1775,Av Tibidabo - Ronda de Dalt,POINT (2.134143988633339 41.41428929249944)
